,supervision_male,supervision_female,tuple,average_male,average_female,female-male
0,-0.16191432,-0.28498545,"('unsociable', 'sociable')",-0.1619143,-0.2849855,-0.1230712
1,0.9784211,0.9639685,"('unfriendly', 'friendly')",0.9784211,0.9639685,-0.0144526
2,0.02089753,0.0038723983,"('unlikable', 'likable')",0.0208975,0.0038724,-0.0170251
3,0.31862682,0.35967675,"('repellent', 'pleasant')",0.3186268,0.3596767,0.0410499
4,-7.7442865,-7.832672,"('disliked', 'liked')",-7.7442865,-7.8326721,-0.0883856
5,-0.9653236,-0.9502596,"('distant', 'outgoing')",-0.9653236,-0.9502596,0.015064
6,-0.58909076,-0.5596654,"('distant', 'open')",-0.5890908,-0.5596654,0.0294254
7,0.5766627,0.5563293,"('insensitive', 'sensitive')",0.5766627,0.5563293,-0.0203334
8,1.0432801,1.0251937,"('unaffectionate', 'affectionate')",1.0432801,1.0251937,-0.0180864
9,1.8209963,1.8519806,"('unaffectionate', 'caring')",1.8209963,1.8519806,0.0309843
10,0.4963665,0.4848946,"('unsympathetic', 'sympathetic')",0.4963665,0.4848946,-0.0114719
11,2.0047402,1.9509841,"('unhelpful', 'helpful')",2.0047402,1.9509841,-0.0537561
12,-1.662019,-1.666892,"('unsupportive', 'supportive')",-1.662019,-1.6668921,-0.0048731
13,-0.3358242,-0.42466903,"('impolite', 'polite')",-0.3358242,-0.424669,-0.0888448
14,0.25966302,0.13548474,"('antisocial', 'social')",0.259663,0.1354847,-0.1241783
15,-0.094475254,-0.2354966,"('boring', 'funny')",-0.0944753,-0.2354966,-0.1410213
16,-0.55956376,-0.571982,"('unpopular', 'popular')",-0.5595638,-0.571982,-0.0124182
17,-0.105421655,-0.11648257,"('nasty', 'nice')",-0.1054217,-0.1164826,-0.0110609
18,-0.48463434,-0.5569782,"('disagreeable', 'welcoming')",-0.4846343,-0.5569782,-0.0723439
19,-0.67002887,-0.71307874,"('inhospitable', 'hospitable')",-0.6700289,-0.7130787,-0.0430498
20,1.0237566,0.94737095,"('rough', 'thoughtful')",1.0237566,0.9473709,-0.0763857
21,-0.13909581,-0.24775103,"('immoral', 'moral')",-0.1390958,-0.247751,-0.1086552
22,-0.69340014,-0.75119466,"('untrustworthy', 'trustworthy')",-0.6934001,-0.7511947,-0.0577946
23,6.6981626,6.6731033,"('insincere', 'sincere')",6.6981626,6.6731033,-0.0250593
24,1.1382113,1.0495303,"('dishonest', 'honest')",1.1382113,1.0495303,-0.088681
25,0.91587645,0.85262376,"('egoistic', 'altruistic')",0.9158764,0.8526238,-0.0632526
26,1.5837009,1.462428,"('hardhearted', 'benevolent')",1.5837009,1.462428,-0.1212729
27,1.4521978,1.3299187,"('hardhearted', 'softhearted')",1.4521978,1.3299187,-0.1222791
28,1.1193881,1.1032933,"('disloyal', 'loyal')",1.1193881,1.1032933,-0.0160948
29,-1.0623102,-1.1821533,"('unfair', 'fair')",-1.0623102,-1.1821533,-0.1198431
30,0.9116645,0.82707906,"('intolerant', 'tolerant')",0.9116645,0.8270791,-0.0845854
31,-1.7784669,-1.6813936,"('evil', 'good')",-1.7784669,-1.6813936,0.0970733
32,1.2536993,1.0633799,"('unkind', 'kind')",1.2536993,1.0633799,-0.1903194
33,-0.05122004,-0.121438384,"('wrong', 'right')",-0.05122,-0.1214384,-0.0702184
34,5.2007923,5.332671,"('mean', 'honorable')",5.2007923,5.3326712,0.1318789
35,-0.6766174,-0.7737035,"('corrupt', 'incorrupt')",-0.6766174,-0.7737035,-0.0970861
36,-0.028867085,-0.080698915,"('hostile', 'amicable')",-0.0288671,-0.0806989,-0.0518318
37,0.6156792,0.578498,"('fake', 'genuine')",0.6156792,0.578498,-0.0371812
38,0.32040334,0.3259227,"('untruthful', 'truthful')",0.3204033,0.3259227,0.0055194
39,0.2980359,0.27230275,"('exploitative', 'cooperative')",0.2980359,0.2723027,-0.0257332
40,-2.3579166,-2.4154916,"('stingy', 'generous')",-2.3579166,-2.4154916,-0.057575
41,0.33177227,0.23311386,"('unforgiving', 'forgiving')",0.3317723,0.2331139,-0.0986584
42,-2.8658502,-2.9513237,"('unreliable', 'reliable')",-2.8658502,-2.9513237,-0.0854735
43,0.9446467,0.90098244,"('irresponsible', 'responsible')",0.9446467,0.9009824,-0.0436643
44,-1.4231809,-1.402019,"('prejudiced', 'unprejudiced')",-1.4231809,-1.402019,0.0211619
45,-0.21449715,-0.24854305,"('incompetent', 'competent')",-0.2144971,-0.2485431,-0.034046
46,-1.1996882,-1.2518152,"('uncompetitive', 'competitive')",-1.1996882,-1.2518152,-0.052127
47,5.4576516,5.5864553,"('stupid', 'smart')",5.4576516,5.5864553,0.1288037
48,0.28236607,0.22605993,"('unintelligent', 'intelligent')",0.2823661,0.2260599,-0.0563062
49,0.116452396,0.12337908,"('unable', 'able')",0.1164524,0.1233791,0.0069267
50,-0.35558993,-0.42304018,"('clumsy', 'skillful')",-0.3555899,-0.4230402,-0.0674503
51,0.44882947,0.3136765,"('uneducated', 'educated')",0.4488295,0.3136765,-0.135153
52,-0.0064197257,-0.1345036,"('irrational', 'rational')",-0.0064197,-0.1345036,-0.1280839
53,-0.16310175,-0.19688201,"('uncreative', 'creative')",-0.1631017,-0.196882,-0.0337803
54,1.113197,1.1085273,"('incapable', 'capable')",1.113197,1.1085273,-0.0046697
55,0.05844618,0.014896881,"('incompetent', 'clever')",0.0584462,0.0148969,-0.0435493
56,0.9070643,0.807668,"('impractical', 'practical')",0.9070643,0.807668,-0.0993963
57,-3.2334208,-3.2498722,"('unimaginative', 'imaginative')",-3.2334208,-3.2498722,-0.0164514
58,0.25228414,0.212072,"('undiscriminating', 'discriminating')",0.2522841,0.212072,-0.0402121
59,-0.009761265,-0.010576047,"('foolish', 'wise')",-0.0097613,-0.010576,-0.0008147
60,0.6015968,0.6467408,"('inefficient', 'efficient')",0.6015968,0.6467408,0.045144
61,0.5980862,0.42451346,"('illogical', 'logical')",0.5980862,0.4245135,-0.1735727
62,0.3168351,0.33736426,"('incompetent', 'brilliant')",0.3168351,0.3373643,0.0205292
63,0.15207829,0.14597741,"('unperceptive', 'insightful')",0.1520783,0.1459774,-0.0061009
64,-6.306063,-6.378771,"('shy', 'confident')",-6.3060632,-6.3787708,-0.0727076
65,0.40836087,0.36370718,"('insecure', 'secure')",0.4083609,0.3637072,-0.0446537
66,-0.4376048,-0.42775756,"('inactive', 'active')",-0.4376048,-0.4277576,0.0098472
67,-0.10210435,-0.08661748,"('doubtful', 'determined')",-0.1021044,-0.0866175,0.0154869
68,-0.6669533,-0.7077098,"('dependent', 'independent')",-0.6669533,-0.7077098,-0.0407565
69,-1.7139262,-1.6836481,"('lazy', 'industrious')",-1.7139262,-1.6836481,0.0302781
70,0.42807853,0.34683743,"('lethargic', 'energetic')",0.4280785,0.3468374,-0.0812411
71,0.1644291,0.23271587,"('diffident', 'self-confident')",0.1644291,0.2327159,0.0682868
72,0.7349004,0.77477145,"('unambitious', 'ambitious')",0.7349004,0.7747715,0.0398711
73,-3.614084,-3.5987446,"('helpless', 'self-reliant')",-3.614084,-3.5987446,0.0153394
74,0.1553344,0.0659726,"('undedicated', 'dedicated')",0.1553344,0.0659726,-0.0893618
75,-1.1816633,-1.0930461,"('meek', 'impulsive')",-1.1816633,-1.0930461,0.0886172
76,-0.15414712,-0.21964185,"('anxious', 'daring')",-0.1541471,-0.2196418,-0.0654947
77,-1.1999382,-1.1218084,"('unmotivated', 'motivated')",-1.1999382,-1.1218084,0.0781298
78,-0.2347105,-0.26305634,"('nonresilient', 'resilient')",-0.2347105,-0.2630563,-0.0283458
79,0.063531704,0.06535034,"('wavering', 'unwavering')",0.0635317,0.0653503,0.0018186
80,-0.09495691,-0.170041,"('dominated', 'dominating')",-0.0949569,-0.170041,-0.0750841
81,-0.20039633,-0.18150708,"('submissive', 'aggressive')",-0.2003963,-0.1815071,0.0188892
82,5.8481803,5.898861,"('poor', 'rich')",5.8481803,5.8988609,0.0506806
83,-0.4182443,-0.42388803,"('powerless', 'powerful')",-0.4182443,-0.423888,-0.0056437
84,0.65460485,0.6399908,"('inferior', 'superior')",0.6546049,0.6399908,-0.0146141
85,0.024078421,-0.060522728,"('insignificant', 'prestigious')",0.0240784,-0.0605227,-0.0846011
86,0.0641274,-0.074038,"('uninfluential', 'influential')",0.0641274,-0.074038,-0.1381654
87,-0.20352128,-0.16056694,"('unsuccessful', 'successful')",-0.2035213,-0.1605669,0.0429544
88,0.6515944,0.50864726,"('low', 'eminent')",0.6515944,0.5086473,-0.1429471
